id,name,category,total_score,similarity_score,skill_match_score,matched_required,missing_required,matched_nice,missing_nice,job_terms_overlap
28424982,Candidate 28424982,CHEF,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22615491,Candidate 22615491,BANKING,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24285142,Candidate 24285142,DESIGNER,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28419173,Candidate 28419173,HR,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
48580330,Candidate 48580330,CHEF,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25797445,Candidate 25797445,ENGINEERING,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31761591,Candidate 31761591,APPAREL,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
33627938,Candidate 33627938,AVIATION,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
69859102,Candidate 69859102,AGRICULTURE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14445309,Candidate 14445309,ADVOCATE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27549075,Candidate 27549075,APPAREL,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
65325317,Candidate 65325317,ARTS,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18227306,Candidate 18227306,CONSULTANT,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18932512,Candidate 18932512,AUTOMOBILE,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28609364,Candidate 28609364,DIGITAL-MEDIA,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29399491,Candidate 29399491,SALES,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17584743,Candidate 17584743,DIGITAL-MEDIA,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21134923,Candidate 21134923,AGRICULTURE,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37370455,Candidate 37370455,ACCOUNTANT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
45077654,Candidate 45077654,BPO,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
54934269,Candidate 54934269,HEALTHCARE,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18029935,Candidate 18029935,ARTS,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
48037995,Candidate 48037995,INFORMATION-TECHNOLOGY,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20681037,Candidate 20681037,CONSTRUCTION,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
30938994,Candidate 30938994,BUSINESS-DEVELOPMENT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39718499,Candidate 39718499,INFORMATION-TECHNOLOGY,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
39027764,Candidate 39027764,CONSTRUCTION,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15233524,Candidate 15233524,BUSINESS-DEVELOPMENT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15337481,Candidate 15337481,ADVOCATE,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23864648,Candidate 23864648,INFORMATION-TECHNOLOGY,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
16911115,Candidate 16911115,ENGINEERING,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37087371,Candidate 37087371,PUBLIC-RELATIONS,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
81508860,Candidate 81508860,DIGITAL-MEDIA,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
93436805,Candidate 93436805,CONSTRUCTION,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24020470,Candidate 24020470,INFORMATION-TECHNOLOGY,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18882984,Candidate 18882984,CONSTRUCTION,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12920612,Candidate 12920612,PUBLIC-RELATIONS,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21283365,Candidate 21283365,INFORMATION-TECHNOLOGY,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
49685006,Candidate 49685006,CONSTRUCTION,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22571461,Candidate 22571461,CONSULTANT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23296286,Candidate 23296286,SALES,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
64471954,Candidate 64471954,HEALTHCARE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10724818,Candidate 10724818,SALES,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29574501,Candidate 29574501,CONSTRUCTION,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29770086,Candidate 29770086,CONSULTANT,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13915715,Candidate 13915715,PUBLIC-RELATIONS,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14381464,Candidate 14381464,SALES,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20006992,Candidate 20006992,AGRICULTURE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
89197180,Candidate 89197180,BUSINESS-DEVELOPMENT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31211074,Candidate 31211074,PUBLIC-RELATIONS,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23032182,Candidate 23032182,SALES,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15932017,Candidate 15932017,FITNESS,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19243556,Candidate 19243556,FINANCE,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17131084,Candidate 17131084,BANKING,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
58165257,Candidate 58165257,FINANCE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
78257294,Candidate 78257294,ACCOUNTANT,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27496514,Candidate 27496514,HR,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23951429,Candidate 23951429,DESIGNER,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
22182279,Candidate 22182279,ARTS,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26975573,Candidate 26975573,ACCOUNTANT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26586477,Candidate 26586477,APPAREL,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
45462344,Candidate 45462344,PUBLIC-RELATIONS,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
65456466,Candidate 65456466,SALES,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
98965485,Candidate 98965485,BANKING,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25142074,Candidate 25142074,APPAREL,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27637576,Candidate 27637576,ACCOUNTANT,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14910300,Candidate 14910300,PUBLIC-RELATIONS,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12669075,Candidate 12669075,APPAREL,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21853199,Candidate 21853199,ACCOUNTANT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13807808,Candidate 13807808,APPAREL,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11555549,Candidate 11555549,ARTS,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19234823,Candidate 19234823,ADVOCATE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25839123,Candidate 25839123,SALES,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19540089,Candidate 19540089,FINANCE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25974844,Candidate 25974844,HEALTHCARE,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11807040,Candidate 11807040,DESIGNER,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23427369,Candidate 23427369,ADVOCATE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
29332616,Candidate 29332616,SALES,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
42304307,Candidate 42304307,SALES,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28724469,Candidate 28724469,FINANCE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21763056,Candidate 21763056,ACCOUNTANT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20141807,Candidate 20141807,SALES,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28733974,Candidate 28733974,AGRICULTURE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14945250,Candidate 14945250,DIGITAL-MEDIA,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
54201930,Candidate 54201930,DESIGNER,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19724031,Candidate 19724031,ARTS,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15363277,Candidate 15363277,ACCOUNTANT,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24455357,Candidate 24455357,DESIGNER,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
65219288,Candidate 65219288,AVIATION,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
91564103,Candidate 91564103,FINANCE,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32532982,Candidate 32532982,DESIGNER,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
23408537,Candidate 23408537,HR,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17199951,Candidate 17199951,DESIGNER,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
52684666,Candidate 52684666,FITNESS,0.0005,0.0008,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
56068028,Candidate 56068028,AGRICULTURE,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
38441665,Candidate 38441665,FINANCE,0.0005,0.0009,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28290448,Candidate 28290448,PUBLIC-RELATIONS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18079050,Candidate 18079050,CONSULTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10873344,Candidate 10873344,PUBLIC-RELATIONS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12696104,Candidate 12696104,SALES,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28974459,Candidate 28974459,ADVOCATE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
69155584,Candidate 69155584,SALES,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
88691367,Candidate 88691367,CONSULTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
28531493,Candidate 28531493,PUBLIC-RELATIONS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
26234972,Candidate 26234972,CONSULTANT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13129275,Candidate 13129275,PUBLIC-RELATIONS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
30361788,Candidate 30361788,ACCOUNTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
37913536,Candidate 37913536,PUBLIC-RELATIONS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
20553895,Candidate 20553895,BUSINESS-DEVELOPMENT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24410405,Candidate 24410405,ADVOCATE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14278888,Candidate 14278888,PUBLIC-RELATIONS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
99561379,Candidate 99561379,ARTS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34327438,Candidate 34327438,ADVOCATE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
25001005,Candidate 25001005,PUBLIC-RELATIONS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24828381,Candidate 24828381,CONSULTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
90468982,Candidate 90468982,ADVOCATE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13967854,Candidate 13967854,ADVOCATE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
11160414,Candidate 11160414,PUBLIC-RELATIONS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27233183,Candidate 27233183,SALES,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
30437583,Candidate 30437583,AGRICULTURE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
18293620,Candidate 18293620,BUSINESS-DEVELOPMENT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
34875813,Candidate 34875813,CONSULTANT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
19738730,Candidate 19738730,BUSINESS-DEVELOPMENT,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10176815,Candidate 10176815,AVIATION,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
65708020,Candidate 65708020,BUSINESS-DEVELOPMENT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31064969,Candidate 31064969,BPO,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
24710433,Candidate 24710433,PUBLIC-RELATIONS,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
48533663,Candidate 48533663,CONSULTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12191094,Candidate 12191094,PUBLIC-RELATIONS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31395742,Candidate 31395742,CONSULTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21512769,Candidate 21512769,CONSULTANT,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
32140087,Candidate 32140087,SALES,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
12171093,Candidate 12171093,ADVOCATE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
14536764,Candidate 14536764,PUBLIC-RELATIONS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
53169257,Candidate 53169257,ADVOCATE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
90682785,Candidate 90682785,SALES,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
17857644,Candidate 17857644,ARTS,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
56520872,Candidate 56520872,HEALTHCARE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
13328680,Candidate 13328680,DIGITAL-MEDIA,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
15792052,Candidate 15792052,FINANCE,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
21756639,Candidate 21756639,BANKING,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
31710562,Candidate 31710562,BANKING,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
10182582,Candidate 10182582,APPAREL,0.0004,0.0006,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
27099856,Candidate 27099856,APPAREL,0.0004,0.0007,0.0,,"nlp, python, sql, aws, etl, scikit-learn, spacy, ml pipelines",,"docker, airflow, tensorflow, pytorch, mlflow",
